,num,id,name,year,name_year,tmdbid,imdbid,budget,revenue,collection,popularity,cast,dir
1949,1949,2206,Suspicion ,1941,Suspicion 1941,11462,34248,1800000,0,,0.922546,"[<Cast 'Cary Grant' as 'John D. ""Johnnie"" Aysgarth'>, <Cast 'Joan Fontaine' as 'Lina McLaidlaw Aysgarth'>, <Cast 'Cedric Hardwicke' as 'General McLaidlaw'>, <Cast 'Nigel Bruce' as 'Gordon Cochrane ""Beaky"" Thwaite'>, <Cast 'Dame May Whitty' as 'Mrs. McLaidlaw'>, <Cast 'Isabel Jeans' as 'Mrs. Newsham'>, <Cast 'Heather Angel' as 'Ethel'>, <Cast 'Auriol Lee' as 'Isobel Sedbusk'>, <Cast 'Reginald Sheffield' as 'Reggie Wetherby'>, <Cast 'Leo G. Carroll' as 'Captain George Melbeck'>, <Cast 'Billy Bevan' as 'Ticket Taker'>, <Cast 'Leonard Carey' as 'Burton'>, <Cast 'Gavin Gordon' as 'Dr. Bertram Sedbusk'>, <Cast 'Doris Lloyd' as 'Miss Wetherby'>]","<Crew 'Alfred Hitchcock','Director'>"
1950,1950,2207,Jamaica Inn ,1939,Jamaica Inn 1939,31995,31505,0,0,,0.391748,"[<Cast 'Charles Laughton' as 'Sir Humphrey Pengallan'>, <Cast 'Horace Hodges' as 'His Butler'>, <Cast 'Hay Petrie' as 'His Groom'>, <Cast 'Frederick Piper' as 'His Agent'>, <Cast 'Herbert Lomas' as 'His Tenant'>, <Cast 'Clare Greet' as 'His Tenant'>, <Cast 'William Devlin' as 'His Tenant'>, <Cast 'Jeanne De Casalis' as 'His Friend'>, <Cast 'Mabel Terry-Lewis' as 'His Friend'>, <Cast 'A. Bromley Davenport' as 'His Friend'>, <Cast 'George Curzon' as 'His Friend'>, <Cast 'Basil Radford' as 'His Friend'>, <Cast 'Leslie Banks' as 'Joss Merlyn'>, <Cast 'Marie Ney' as 'Patience - His Wife'>, <Cast 'Maureen O'Hara' as 'Mary - His Niece'>, <Cast 'Emlyn Williams' as 'Harry the Pedlar - Sir Humphrey's Gang'>, <Cast 'Wylie Watson' as 'Salvation Watkins - Sir Humphrey's Gang'>, <Cast 'Morland Graham' as 'Sea Lawyer Sydney - Sir Humphrey's Gang'>, <Cast 'Edwin Greenwood' as 'Dandy - Sir Humphrey's Gang'>, <Cast 'Mervyn Johns' as 'Thomas - Sir Humphrey's Gang'>, <Cast 'Stephen Haggard' as 'The Boy - Sir Humphrey's Gang'>, <Cast 'Robert Newton' as 'Jem Trehearne - Sir Humphrey's Gang'>, <Cast 'Robert Adair' as 'Captain Murray'>, <Cast 'Marie Ault' as 'Coach Passenger'>, <Cast 'O.B. Clarence' as 'Coach Passenger'>, <Cast 'William Fazan' as 'Undetermined Role'>, <Cast 'Archie Harradine' as 'Undetermined Role'>, <Cast 'Mary Jerrold' as 'Miss Black'>, <Cast 'Harry Lane' as 'Undetermined Role'>, <Cast 'Sam Lee' as 'Undetermined Role'>, <Cast 'Alan Lewis' as 'Undetermined Role'>, <Cast 'John Longden' as 'Captain Johnson'>, <Cast 'Aubrey Mather' as 'Coachman'>, <Cast 'Philip Ray' as 'Undetermined Role'>, <Cast 'A. George Smith' as 'Undetermined Role'>]","<Crew 'Alfred Hitchcock','Director'>"
1951,1951,2208,"Lady Vanishes, The ",1938,"Lady Vanishes, The 1938",940,30341,0,0,,0.784145,"[<Cast 'Margaret Lockwood' as 'Iris Matilda Henderson'>, <Cast 'Michael Redgrave' as 'Gilbert Redman'>, <Cast 'Paul Lukas' as 'Dr. Hartz of Prague'>, <Cast 'Dame May Whitty' as 'Miss Froy, Governess'>, <Cast 'Cecil Parker' as 'Eric Todhunter'>, <Cast 'Linden Travers' as ''Mrs.' Margaret Todhunter'>, <Cast 'Naunton Wayne' as 'Caldicott'>, <Cast 'Basil Radford' as 'Charters'>, <Cast 'Mary Clare' as 'Baroness Isabel Nisatona'>, <Cast 'Emile Boreo' as 'Boris the Hotel Manager'>, <Cast 'Googie Withers' as 'Blanche'>, <Cast 'Sally Stewart' as 'Julie'>, <Cast 'Philip Leaver' as 'Signor Doppo'>, <Cast 'Selma Vaz Dias' as 'Signora Doppo'>]","<Crew 'Alfred Hitchcock','Director'>"
1952,1952,2209,Young and Innocent ,1937,Young and Innocent 1937,2762,29811,0,0,,0.613922,"[<Cast 'Nova Pilbeam' as 'Erica Burgoyne'>, <Cast 'Derrick De Marney' as 'Robert Tisdall'>, <Cast 'Percy Marmont' as 'Col. Burgoyne'>, <Cast 'Edward Rigby' as 'Old Will'>, <Cast 'Mary Clare' as 'Ericas Tante Margaret'>, <Cast 'John Longden' as 'Det. Insp. Kent'>, <Cast 'George Curzon' as 'Guy'>, <Cast 'Basil Radford' as 'Ericas Onkel Basil'>, <Cast 'Pamela Carme' as 'Christine Clay'>, <Cast 'George Merritt' as 'Detective Sergeant Miller'>, <Cast 'J.H. Roberts' as 'Henry Briggs'>, <Cast 'Jerry Verno' as 'Truckfahrer bei Tom's Hat'>, <Cast 'H.F. Maltby' as 'Police Sergeant Ruddock'>, <Cast 'John Miller' as 'Police Constable'>]","<Crew 'Alfred Hitchcock','Director'>"
1953,1953,2210,Sabotage ,1936,Sabotage 1936,12684,28212,0,0,,0.469361,"[<Cast 'Sylvia Sidney' as 'Mrs. Sylvia Verloc'>, <Cast 'Oskar Homolka' as 'Verloc - Sylvia's Husband'>, <Cast 'Desmond Tester' as 'Stevie - Sylvia's Young Brother'>, <Cast 'John Loder' as 'Detective Sergeant Ted Spencer'>, <Cast 'Joyce Barbour' as 'Renee'>, <Cast 'Matthew Boulton' as 'Superintendent Talbot'>, <Cast 'S.J. Warmington' as 'Hollingshead'>, <Cast 'William Dewhurst' as 'Professor A.F. Chatman'>]","<Crew 'Alfred Hitchcock','Director'>"
1954,1954,2211,Secret Agent ,1936,Secret Agent 1936,2761,28231,0,0,,0.194658,"[<Cast 'John Gielgud' as 'Edgar Brodie/Richard Ashenden'>, <Cast 'Peter Lorre' as 'Der „General“'>, <Cast 'Madeleine Carroll' as 'Elsa Carrington'>, <Cast 'Robert Young' as 'Robert Marvin'>, <Cast 'Percy Marmont' as 'Caypor'>, <Cast 'Florence Kahn' as 'Mrs. Caypor'>, <Cast 'Charles Carson' as '„R“'>, <Cast 'Lilli Palmer' as 'Lilli'>]","<Crew 'Alfred Hitchcock','Director'>"
1955,1955,2212,"Man Who Knew Too Much, The ",1934,"Man Who Knew Too Much, The 1934",8208,25452,0,0,,0.247197,"[<Cast 'Leslie Banks' as 'Lawrence'>, <Cast 'Peter Lorre' as 'Abbott'>, <Cast 'Pierre Fresnay' as 'Louis Bernard'>, <Cast 'Hugh Wakefield' as 'Clive'>, <Cast 'Frank Vosper' as 'Ramon Levine'>, <Cast 'Nova Pilbeam' as 'Betty Lawrence'>, <Cast 'Cicely Oates' as 'Nurse Agnes'>, <Cast 'D.A. Clarke-Smith' as 'Binstead'>, <Cast 'George Curzon' as 'Gibson'>, <Cast 'Edna Best' as 'Jill'>]","<Crew 'Alfred Hitchcock','Director'>"
1956,1956,2213,Waltzes from Vienna ,1933,Waltzes from Vienna 1933,52907,24747,0,0,,0.362501,"[<Cast 'Edmund Gwenn' as 'Johann Strauss, the Elder'>, <Cast 'Esmond Knight' as 'Johann Strauss, the Younger'>, <Cast 'Jessie Matthews' as 'Rasi'>, <Cast 'Fay Compton' as ''>, <Cast 'Frank Vosper' as ''>]","<Crew 'Alfred Hitchcock','Director'>"
1957,1957,2214,Number Seventeen ,1932,Number Seventeen 1932,15007,23285,0,0,,0.327639,"[<Cast 'Leon M. Lion' as 'Ben'>, <Cast 'Anne Grey' as 'Nora - The Girl'>, <Cast 'John Stuart' as 'Barton - The detective'>, <Cast 'Donald Calthrop' as 'Brant - Nora's Escort'>, <Cast 'Barry Jones' as 'Henry Doyle'>, <Cast 'Ann Casson' as 'Rose Ackroyd'>, <Cast 'Henry Caine' as 'Mr. Ackroyd'>, <Cast 'Garry Marsh' as 'Sheldrake'>, <Cast 'Herbert Langley' as 'The Guard on Train (uncredited)'>]","<Crew 'Alfred Hitchcock','Director'>"
1958,1958,2216,"Skin Game, The ",1931,"Skin Game, The 1931",52748,22395,0,0,,0.248648,"[<Cast 'C.V. France' as 'Mr. Hillcrist - The Hillcrists'>, <Cast 'Helen Haye' as 'Mrs. Hillcrist - The Hillcrists'>, <Cast 'Jill Esmond' as 'Jill - The Hillcrists'>, <Cast 'Edmund Gwenn' as 'Mr. Hornblower - The Hornblowers'>, <Cast 'John Longden' as 'Charles - The Hornblowers'>, <Cast 'Phyllis Konstam' as 'Chloe - The Hornblowers'>, <Cast 'Frank Lawton' as 'Rolf - The Hornblowers'>, <Cast 'Herbert Ross' as 'The Jackmans'>, <Cast 'Dora Gregory' as 'The Jackmans'>, <Cast 'Edward Chapman' as 'Dawker'>, <Cast 'R.E. Jeffrey' as 'First Stranger'>, <Cast 'George Bancroft' as 'Second Stranger'>, <Cast 'Ronald Frankau' as 'Auctioneer'>, <Cast 'Rodney Ackland' as '(uncredited)'>, <Cast 'Ivor Barnard' as 'Bit Part (uncredited)'>, <Cast 'Wally Patch' as 'Van Driver (uncredited)'>]","<Crew 'Alfred Hitchcock','Director'>"
1959,1959,2217,Elstree Calling ,1930,Elstree Calling 1930,75793,20852,0,0,,0.001517,"[<Cast 'Anna May Wong' as 'Herself / Katherina in Taming of the Shrew'>, <Cast 'Will Fyffe' as 'Himself'>, <Cast 'Lily Morris' as 'Herself'>, <Cast 'Gordon Begg' as 'Shakespeare'>, <Cast 'Tommy Handley' as 'Himself, Compere'>, <Cast 'Teddy Brown' as 'Himself'>, <Cast 'Helen Burnell' as ''>, <Cast 'Donald Calthrop' as 'Himself / Petruchio in Taming of the Shrew'>, <Cast 'Bobbie Comber' as 'Herself'>, <Cast 'Lawrence Green' as ''>, <Cast 'Gordon Harker' as 'George'>, <Cast 'Jack Hulbert' as 'Himself'>, <Cast 'Hannah Jones' as 'George's Wife'>, <Cast 'John Longden' as ''>, <Cast 'Ivor McLaren' as ''>, <Cast 'Nathan Shacknovsky' as ''>, <Cast 'John Stuart' as ''>, <Cast 'Jameson Thomas' as ''>]","<Crew 'Alfred Hitchcock','Director'>"
1960,1960,2219,Murder! ,1930,Murder! 1930,31930,21165,0,0,,0.126305,"[<Cast 'Herbert Marshall' as 'Sir John Menier'>, <Cast 'Norah Baring' as 'Diana Baring'>, <Cast 'Phyllis Konstam' as 'Doucie Markham'>, <Cast 'Edward Chapman' as 'Ted Markham'>, <Cast 'Miles Mander' as 'Gordon Druce'>, <Cast 'Esme Percy' as 'Handel Fane'>, <Cast 'Donald Calthrop' as 'Ion Stewart'>, <Cast 'Esme V. Chaplin' as 'Prosecuting Counsel'>, <Cast 'Amy Brandon Thomas' as 'Defending Counsel'>, <Cast 'Joynson Powell' as 'Judge'>, <Cast 'S.J. Warmington' as 'Bennett'>, <Cast 'Marie Wright' as 'Miss Mitcham'>, <Cast 'Hannah Jones' as 'Mrs. Didsome'>, <Cast 'Una O'Connor' as 'Mrs. Grogram'>, <Cast 'R.E. Jeffrey' as 'Foreman of the Jury'>, <Cast 'Alfred Hitchcock' as 'Man on Street (uncredited)'>, <Cast 'Gus McNaughton' as 'Tom Trewitt (uncredited)'>, <Cast 'Alan Stainer' as 'Jury Member'>, <Cast 'Kenneth Kove' as 'Jury Member'>, <Cast 'Guy Pelham Boulton' as 'Jury Member'>, <Cast 'Violet Farebrother' as 'Jury Member'>, <Cast 'Clare Greet' as 'Jury Member'>, <Cast 'Drusilla Wills' as 'Jury Member'>, <Cast 'Robert Easton' as 'Jury Member'>, <Cast 'William Fazan' as 'Jury Member'>, <Cast 'George Smythson' as 'Jury Member'>, <Cast 'Ross Jefferson' as 'Jury Member'>, <Cast 'Picton Roxborough' as 'Jury Member'>]","<Crew 'Alfred Hitchcock','Director'>"
1961,1961,2220,"Manxman, The ",1929,"Manxman, The 1929",20213,20142,0,0,,0.284501,"[<Cast 'Carl Brisson' as 'Pete Quilliam'>, <Cast 'Malcolm Keen' as 'Philip Christian'>, <Cast 'Anny Ondra' as 'Kate Cregeen'>, <Cast 'Randle Ayrton' as 'Caesar Cregeen'>, <Cast 'Clare Greet' as 'Mother'>, <Cast 'Kim Peacock' as 'Ross Christian (uncredited)'>, <Cast 'Nellie Richards' as 'Wardress (uncredited)'>, <Cast 'Wilfred Shine' as 'Doctor (uncredited)'>, <Cast 'Harry Terry' as 'Man (uncredited)'>]","<Crew 'Jack E. Cox','Director of Photography'>"
1962,1962,2221,Blackmail ,1929,Blackmail 1929,543,19702,0,0,,0.384121,"[<Cast 'Anny Ondra' as 'Alice White'>, <Cast 'Sara Allgood' as 'Mrs. White'>, <Cast 'Charles Paton' as 'Mr. White'>, <Cast 'John Longden' as 'Detective Frank Webber'>, <Cast 'Donald Calthrop' as 'Tracy'>, <Cast 'Cyril Ritchard' as 'Mr. Crewe, The Artist'>, <Cast 'Hannah Jones' as 'The Landlady'>, <Cast 'Harvey Braban' as 'The Chief Inspector (sound version)'>, <Cast 'Ex-Det. Sergt. Bishop' as 'The Detective Sergeant (as Ex-Det. Sergt. Bishop - Late C.I.D. Scotland Yard)'>, <Cast 'Alfred Hitchcock' as 'Man on Subway (uncredited)'>]","<Crew 'Alfred Hitchcock','Screenplay'>"
1963,1963,2222,Champagne ,1928,Champagne 1928,36054,18756,0,0,,0.049617,"[<Cast 'Betty Balfour' as 'Betty'>, <Cast 'Gordon Harker' as 'Mark'>, <Cast 'Jean Bradin' as 'The Boy'>, <Cast 'Ferdinand von Alten' as 'The Man'>, <Cast 'Fanny Wright' as ''>]","<Crew 'Alfred Hitchcock','Director'>"
1964,1964,2223,"Farmer's Wife, The ",1928,"Farmer's Wife, The 1928",143750,18876,0,0,,0.103194,"[<Cast 'Jameson Thomas' as 'Samuel Sweetland'>, <Cast 'Lillian Hall-Davis' as 'Araminta Dench'>, <Cast 'Gordon Harker' as 'Churdles Ash'>, <Cast 'Gibb McLaughlin' as 'Henry Coaker'>]","<Crew 'Alfred Hitchcock','Director'>"
1965,1965,2224,Downhill ,1927,Downhill 1927,52782,17825,0,0,,0.108854,"[<Cast 'Ivor Novello' as 'Roddy Berwick'>, <Cast 'Robin Irvine' as 'Tim Wakely'>, <Cast 'Isabel Jeans' as 'Julia'>, <Cast 'Ian Hunter' as 'Archie'>, <Cast 'Sybil Rhoda' as 'Sybil Wakely'>, <Cast 'Lilian Braithwaite' as 'Lady Berwick'>, <Cast 'Violet Farebrother' as 'The Poet'>, <Cast 'Norman McKinnel' as 'Sir Thomas Berwick'>, <Cast 'Annette Benson' as 'Mabel'>]","<Crew 'Alfred Hitchcock','Director'>"
1966,1966,2226,"Ring, The ",1927,"Ring, The 1927",36056,18328,0,0,,0.317637,"[<Cast 'Carl Brisson' as ''One-Round' Jack Sander'>, <Cast 'Ian Hunter' as 'Bob Corby'>, <Cast 'Lillian Hall-Davis' as 'Mabel'>, <Cast 'Forrester Harvey' as 'The Promoter'>, <Cast 'Harry Terry' as 'The Showman'>, <Cast 'Gordon Harker' as 'Jack's Trainer'>]","<Crew 'Alfred Hitchcock','Director'>"
1967,1967,2229,"Pleasure Garden, The ",1925,"Pleasure Garden, The 1925",64398,16230,0,0,,0.119357,"[<Cast 'Virginia Valli' as 'Patsy Brand'>, <Cast 'Carmelita Geraghty' as 'Jill Cheyne'>, <Cast 'Miles Mander' as 'Levett'>, <Cast 'John Stuart' as 'Hugh Fielding'>, <Cast 'Frederic K. Martini' as 'Mr Sidey'>, <Cast 'Florence Helminger' as 'Mrs Sidey'>, <Cast 'George Snell' as 'Oscar Hamilton'>]","<Crew 'Alfred Hitchcock','Director'>"
1968,1968,2231,Rounders ,1998,Rounders 1998,10220,128442,12000000,22921898,,1.048748,"[<Cast 'Matt Damon' as 'Mike McDermott'>, <Cast 'John Turturro' as 'Joey Knish'>, <Cast 'Gretchen Mol' as 'Jo'>, <Cast 'Edward Norton' as 'Lester 'Worm' Murph'>, <Cast 'John Malkovich' as 'Teddy KGB'>, <Cast 'Famke Janssen' as 'Petra'>, <Cast 'Martin Landau' as 'Abe Petrovsky'>, <Cast 'Mal Z. Lawrence' as 'Irving'>, <Cast 'Paul Cicero' as 'Russian Thug'>, <Cast 'Ray Iannicelli' as 'Kenny'>, <Cast 'Merwin Goldsmith' as 'Sy'>, <Cast 'Sonny Zito' as 'Tony'>, <Cast 'Josh Mostel' as 'Zagosh'>, <Cast 'Lenny Clarke' as 'Savino'>, <Cast 'Peter Yoshida' as 'Henry Lin'>, <Cast 'Jay Boryea' as 'Russian Thug #2'>, <Cast 'Lenny Venito' as 'Moogie'>, <Cast 'Richard Mawe' as 'Professor Eisen'>, <Cast 'Michael Lombardi' as 'D.A. Shields'>, <Cast 'Tom Aldredge' as 'Judge Marinacci'>, <Cast 'Tom Aldredge' as 'Judge Kaplan'>, <Cast 'E. Matthew Yavne' as 'Professor Green (as Matthew Yavne)'>, <Cast 'Erik LaRay Harvey' as 'Roy (as Eric LaRay Harvey)'>, <Cast 'Dominic Marcus' as 'Dowling'>, <Cast 'Brian Anthony Wilson' as 'Derald'>, <Cast 'George Kmeck' as 'Prison Guard'>, <Cast 'Joseph Parisi' as 'Property Guard (as Joe Parisi)'>, <Cast 'Melina Kanakaredes' as 'Barbara'>, <Cast 'Kohl Sudduth' as 'Wagner'>, <Cast 'Charlie Matthes' as 'Birch'>, <Cast 'Hank Jacobs' as 'Steiny'>, <Cast 'Chris Messina' as 'Higgins'>, <Cast 'Michael Ryan Segal' as 'Griggs'>, <Cast 'Kerry O'Malley' as 'Kelly'>, <Cast 'Slava Schoot' as 'Roman'>, <Cast 'Goran Visnjic' as 'Maurice'>, <Cast 'Michael Rispoli' as 'Grama'>, <Cast 'Michele Zanes' as 'Taj Dealer'>, <Cast 'Allan Havey' as 'Guberman'>, <Cast 'Joey Vega' as 'Freddy Face (as Joe Vega)'>, <Cast 'Neal Hemphill' as 'Claude'>, <Cast 'Vernon E. Jordan Jr.' as 'Judge McKinnon'>, <Cast 'Johnny Chan' as 'Johnny Chan (as Jon C. Chan)'>, <Cast 'Lisa Gorlitsky' as 'Sherry'>, <Cast 'John Di Benedetto' as 'LaRossa'>, <Cast 'Nicole Brier' as 'Sunshine'>, <Cast 'Billy Campbell' as 'Eisenberg'>, <Cast 'Tony Hoty' as 'Taki'>, <Cast 'Mario Mendoza' as 'Zizzo'>, <Cast 'Joe Zaloom' as 'Cronos'>, <Cast 'Sal Richards' as 'Johnny Gold'>, <Cast 'Josh Pais' as 'Weitz'>, <Cast 'John Gallagher Jr.' as 'Bartender'>, <Cast 'Adam LeFevre' as 'Sean Frye'>, <Cast 'P.J. Brown' as 'Vitter'>, <Cast 'David Zayas' as 'Osborne'>, <Cast 'Michael Arkin' as 'Bear'>, <Cast 'Murphy Guyer' as 'Detweiler'>, <Cast 'Alan Davidson' as 'Cabbie'>]","<Crew 'John Dahl','Director'>"
1969,1969,2232,Cube ,1997,Cube 1997,431,123755,250000,501818,<Collection 'Cube Collection'>,0.954389,"[<Cast 'Nicole de Boer' as 'Leaven'>, <Cast 'Nicky Guadagni' as 'Holloway'>, <Cast 'David Hewlett' as 'Worth'>, <Cast 'Andrew Miller' as 'Kazan'>, <Cast 'Julian Richings' as 'Alderson'>, <Cast 'Wayne Robson' as 'Rennes'>, <Cast 'Maurice Dean Wint' as 'Quentin'>]","<Crew 'William Phillips','Post Production Supervisor'>"
1970,1970,2233,Digging to China ,1998,Digging to China 1998,31641,118980,0,33556,,0.002228,"[<Cast 'Evan Rachel Wood' as 'Harriet Frankovitz'>, <Cast 'Kevin Bacon' as 'Ricky Schroth'>, <Cast 'Mary Stuart Masterson' as 'Gwen Frankovitz'>, <Cast 'Marian Seldes' as 'Leah Schroth'>, <Cast 'Cathy Moriarty' as 'Mrs. Frankovitz'>]","<Crew 'Timothy Hutton','Director'>"
1971,1971,2234,Let's Talk About Sex ,1998,Let's Talk About Sex 1998,223318,165857,0,0,,0.000145,"[<Cast 'Paget Brewster' as 'Michelle'>, <Cast 'Randi Ingerman' as 'Lena'>]","<Crew 'Troy Byer','Director'>"
1972,1972,2235,One Man's Hero ,1999,One Man's Hero 1999,69848,120775,0,0,,0.078694,"[<Cast 'Tom Berenger' as 'Captain John Riley'>, <Cast 'Joaquim de Almeida' as 'Cortina'>, <Cast 'Daniela Romo' as 'Marta'>, <Cast 'Mark Moses' as 'Col. Benton Lacy'>, <Cast 'Stuart Graham' as 'Corporal Kenneally'>, <Cast 'Gregg Fitzgerald' as 'Paddy Noonan'>, <Cast 'Don Wycherley' as 'Brian Athlone'>, <Cast 'Wolf Muser' as 'Cpl. Schultz'>, <Cast 'Luke Hayden' as 'Seamus McDougherty'>, <Cast 'Ilia Volok' as 'Daniel Grzbalski'>, <Cast 'Patrick Bergin' as 'General Winfield Scott'>, <Cast 'James Gammon' as 'General Zachary Taylor'>, <Cast 'Carlos Carrasco' as 'Dominguez'>, <Cast 'Stephen Tobolowsky' as 'Captain Gaine'>, <Cast 'Dermot Martin' as 'Seamus Fitzgerald'>]","<Crew 'Lance Hool','Director'>"
1973,1973,2236,Simon Birch ,1998,Simon Birch 1998,22796,124879,20000000,18253415,,0.228731,"[<Cast 'Jim Carrey' as 'Adult Joe Wenteworth'>, <Cast 'Ashley Judd' as 'Rebecca Wenteworth'>, <Cast 'Ian Michael Smith' as 'Simon Birch'>, <Cast 'Joseph Mazzello' as 'Joe Wenteworth'>, <Cast 'Oliver Platt' as 'Ben Goodrich'>]","<Crew 'Mark Steven Johnson','Director'>"
1974,1974,2237,Without Limits ,1998,Without Limits 1998,22256,119934,25000000,777423,,0.077581,"[<Cast 'Billy Crudup' as 'Steve Prefontaine'>, <Cast 'Donald Sutherland' as 'Bill Bowerman'>, <Cast 'Monica Potter' as 'Mary Marckx'>, <Cast 'Jeremy Sisto' as 'Frank Shorter'>, <Cast 'Matthew Lillard' as 'Roscoe Devine'>, <Cast 'Dean Norris' as 'Bill Dellinger'>, <Cast 'Billy Burke' as 'Kenny Moore'>, <Cast 'Gabriel Olds' as 'Don Kardong'>, <Cast 'Judith Ivey' as 'Barbara Bowerman'>, <Cast 'William Mapother' as 'Bob Peters'>, <Cast 'Amy Jo Johnson' as 'Iowa's finest'>]","<Crew 'Robert Towne','Director'>"
1975,1975,2238,Seven Beauties ,1976,Seven Beauties 1976,37550,75040,0,0,,0.098213,"[<Cast 'Giancarlo Giannini' as 'Pasqualino Frafuso'>, <Cast 'Fernando Rey' as 'Pedro the Anarchist Prisoner'>, <Cast 'Shirley Stoler' as 'Commandant'>, <Cast 'Elena Fiore' as 'Concettina, a Sister'>]","<Crew 'Enrico Job','Art Direction'>"
1976,1976,2239,Swept Away ,1975,Swept Away 1975,37916,73817,0,0,,0.115403,"[<Cast 'Mariangela Melato' as 'Raffaella Pavone Lanzetti'>, <Cast 'Giancarlo Giannini' as 'Gennarino Carunchio'>, <Cast 'Riccardo Salvino' as 'Signor Pavone Lanzetti'>, <Cast 'Isa Danieli' as 'Anna'>]","<Crew 'Lina Wertmüller','Director'>"
1977,1977,2240,My Bodyguard ,1980,My Bodyguard 1980,21873,81207,0,22482952,,0.086646,"[<Cast 'Chris Makepeace' as 'Clifford Peache'>, <Cast 'Adam Baldwin' as 'Ricky Linderman'>, <Cast 'Matt Dillon' as 'Melvin Moody'>, <Cast 'Martin Mull' as 'Mr. Peache'>, <Cast 'Ruth Gordon' as 'Gramma Peache'>, <Cast 'Joan Cusack' as 'Shelley'>, <Cast 'John Houseman' as 'Dobbs'>, <Cast 'Craig Richard Nelson' as 'Griffith'>, <Cast 'Tim Kazurinsky' as 'Workman'>, <Cast 'George Wendt' as 'Engineer'>, <Cast 'Hank Salas' as 'Mike'>, <Cast 'Dean Devlin' as 'Boy'>]","<Crew 'Dave Grusin','Music'>"
1978,1978,2241,Class ,1983,Class 1983,21500,85346,0,0,,0.264147,"[<Cast 'Jacqueline Bisset' as 'Ellen Burroughs'>, <Cast 'Rob Lowe' as 'Franklin 'Skip' Burroughs IV'>, <Cast 'Andrew McCarthy' as 'Jonathan Ogner'>, <Cast 'Cliff Robertson' as 'Mr. Burroughs'>, <Cast 'Stuart Margolin' as 'Balaban'>, <Cast 'John Cusack' as 'Roscoe Maibaum'>, <Cast 'Alan Ruck' as 'Roger Jackson'>, <Cast 'Rodney Pearson' as 'Allen'>, <Cast 'Remak Ramsay' as 'Kennedy'>, <Cast 'Virginia Madsen' as 'Lisa'>, <Cast 'Deborah Thalberg' as 'Susan'>, <Cast 'Fern Persons' as 'Headmistress DeBroul'>, <Cast 'Casey Siemaszko' as 'Doug'>, <Cast 'Anna Maria Horsford' as 'Maggie'>]","<Crew 'Lewis John Carlino','Director'>"
1979,1979,2242,"Grandview, U.S.A. ",1984,"Grandview, U.S.A. 1984",84116,87359,0,0,,0.071078,"[<Cast 'Jamie Lee Curtis' as 'Michelle 'Mike' Cody'>, <Cast 'C. Thomas Howell' as 'Tim Pearson'>, <Cast 'Patrick Swayze' as 'Ernie 'Slam' Webster'>, <Cast 'Jennifer Jason Leigh' as 'Candy Webster'>, <Cast 'William Windom' as 'Bob Cody'>, <Cast 'Troy Donahue' as 'Donny Vinton'>, <Cast 'Carole Cook' as 'Betty Welles'>, <Cast 'M. Emmet Walsh' as 'Mr. Clark'>, <Cast 'Ramon Bieri' as 'Mr. Pearson'>, <Cast 'Elizabeth Gorcey' as 'Bonnie Clark'>, <Cast 'John Philbin' as 'Cowboy'>, <Cast 'John Cusack' as 'Johnny Maine'>, <Cast 'Joan Cusack' as 'Mary Maine'>, <Cast 'Camilla Hawk' as 'Mrs. Pearson'>, <Cast 'Melissa Domke' as 'Susan Pearson'>, <Cast 'Jason Court' as 'Benny'>]","<Crew 'Randal Kleiser','Director'>"
1980,1980,2243,Broadcast News ,1987,Broadcast News 1987,12626,92699,20000000,51249404,,0.228083,"[<Cast 'William Hurt' as 'Tom Grunick'>, <Cast 'Albert Brooks' as 'Aaron Altman'>, <Cast 'Holly Hunter' as 'Jane Craig'>, <Cast 'Robert Prosky' as 'Ernie Merriman'>, <Cast 'Joan Cusack' as 'Blair Litton'>, <Cast 'Jack Nicholson' as 'Bill Rorich'>, <Cast 'Lois Chiles' as 'Jennifer Mack'>, <Cast 'Peter Hackl' as 'Paul Moore'>, <Cast 'Christian Clemenson' as 'Bobby'>, <Cast 'Robert Katims' as 'Martin Klein'>, <Cast 'Ed Wheeler' as 'George Wein'>, <Cast 'Stephen Mendillo' as 'Gerald Grunick'>, <Cast 'Kimber Shoop' as 'Young Tom'>, <Cast 'Dwayne Markee' as 'Young Aaron'>, <Cast 'Gennie James' as 'Young Jane'>, <Cast 'Leo Burmester' as 'Jane's Dad'>]","<Crew 'James L. Brooks','Director'>"
1981,1981,2244,"Allnighter, The ",1987,"Allnighter, The 1987",37818,92537,0,0,,0.0,"[<Cast 'Susanna Hoffs' as 'Molly Morrison'>, <Cast 'Joan Cusack' as 'Gina'>, <Cast 'Dedee Pfeiffer' as 'Val'>, <Cast 'Pam Grier' as 'Sgt. McLeesh'>, <Cast 'John Terlesky' as 'C.J.'>, <Cast 'Michael Ontkean' as 'Mickey'>]","<Crew 'Tamar Simon Hoffs','Director'>"
